date,lambda_t,u_t,mkt_vol,rtA3Y
198908.0,0.4949456083503052,-0.05,0.006177959741307593,0.2691390606949322
198909.0,0.4962857791893727,-0.04878,0.0043369269765584015,0.2868493315956926
198910.0,0.45405433119461586,-0.0625,0.013552204978258237,0.34023147659674335
198911.0,0.5056633248518579,-0.056604,0.005358746335264834,0.36968107944645934
198912.0,0.5044276352806035,-0.05917784999999999,0.006052248210376042,0.3689359082895891
199001.0,0.45294312463856296,-0.0625,0.009893846857333282,0.4907272544253496
199002.0,0.5043159396725365,-0.055556,0.006186604438113383,0.4768099810627726
199003.0,0.5078926299326825,-0.055556,0.005721052994304139,0.4781668925562088
199004.0,0.488997020104368,-0.060606,0.006230950461205739,0.4825661761472877
199005.0,0.5177134181137449,-0.057143,0.0068048478274348985,0.4017444779608652
199006.0,0.5039543694944743,-0.058824,0.006707568660351777,0.41529589313401516
199007.0,0.46933824744004776,-0.06383,0.006890410102523099,0.4275628347884828
199008.0,0.43489174237568134,-0.083333,0.015324992864740518,0.6341270332478677
199009.0,0.4506656675816143,-0.080645,0.009246476560802698,0.7282085609051574
199010.0,0.4693463901388659,-0.086957,0.012471073049260838,0.7816735918627489
199011.0,0.5158782611284356,-0.08,0.009564110388520697,0.6423450860020203
199012.0,0.5414200737772676,-0.083333,0.005714498980663134,0.6264610109204316
199101.0,0.5114105077956831,-0.072917,0.010970809688772872,0.599137387473609
199102.0,0.5079944046385902,-0.066667,0.0103028205233733,0.45041592189141566
199103.0,0.48691472564101707,-0.066667,0.007503770672135443,0.34509139152277735
199104.0,0.48310251721410785,-0.066667,0.00836566637839123,0.353381986527892
199105.0,0.5043183118320451,-0.0625,0.007569612716765513,0.31257000399513646
199106.0,0.4784107005274277,-0.065789,0.006583757320102253,0.33473596856380605
199107.0,0.5195181801675328,-0.0625,0.006148863583105122,0.31417899017086404
199108.0,0.47901158180222364,-0.064516,0.008828513233217181,0.3344290858387764
199109.0,0.486783078114369,-0.064516,0.004646404340993151,0.32450001088214053
199110.0,0.5022558034757095,-0.066667,0.006398338768774283,0.32017196645484103
199111.0,0.4764577430580505,-0.072464,0.009375951471717419,0.3202885277596057
199112.0,0.5237210743934677,-0.071429,0.009089381057035733,0.20791425722393453
199201.0,0.466546172867039,-0.0625,0.006008288729292681,0.23393523671675287
199202.0,0.45454579814262314,-0.0625,0.006410331590897865,0.26595030077994575
199203.0,0.4523261697221486,-0.0625,0.004477832526609681,0.3317736842636174
199204.0,0.4245035301153265,-0.069767,0.008591184393651103,0.3470624557259443
199205.0,0.46238970103680854,-0.0625,0.004956997503529733,0.3838735189015521
199206.0,0.4854527737563854,-0.076923,0.005616308626750234,0.45499031144499225
199207.0,0.4937994217806034,-0.078947,0.005825916077010005,0.4562509579212042
199208.0,0.4945746196018604,-0.076923,0.003963730049430953,0.5010443338155774
199209.0,0.5080298174636884,-0.076923,0.0059237915745785335,0.5364673795110222
199210.0,0.48906769111795545,-0.078125,0.005817436556672457,0.5025429467110198
199211.0,0.5078605965228815,-0.075,0.004628944366699604,0.5062842054265528
199212.0,0.5047185958655274,-0.076923,0.003812241097021303,0.5025130928089625
199301.0,0.45485834058642943,-0.068966,0.003933244570326132,0.5255193118534989
199302.0,0.41248078872345,-0.078125,0.007973254707556943,0.5421002353832842
199303.0,0.4613987540520666,-0.068182,0.005590858225322136,0.5207759690644018
199304.0,0.4319878690845548,-0.074074,0.0064085999288158915,0.6002797048187409
199305.0,0.4595461207119055,-0.06718289999999995,0.005550870774031764,0.5959866854430114
199306.0,0.4596523155101708,-0.068182,0.004608118650816187,0.5742033309072243
199307.0,0.44610831774368337,-0.06806044999999995,0.004195292957589494,0.4906323570142923
199308.0,0.4808219860731151,-0.066667,0.0032823421515740855,0.480529860270519
199309.0,0.4749512131197504,-0.066667,0.004653469811411082,0.557995755586689
199310.0,0.4585453720659724,-0.066667,0.0034606590000006814,0.551295791225415
199311.0,0.4416680545684401,-0.067568,0.005629224310092229,0.6826664162816105
199312.0,0.4819064397640901,-0.066667,0.0031478086244820596,0.631611459322321
199401.0,0.4478276811641417,-0.061538,0.0038299190964972466,0.6664342633945355
199402.0,0.42660826712744404,-0.065217,0.006912513390107904,0.7059521620215483
199403.0,0.4242838807634027,-0.066667,0.006331510208610512,0.7075719320487361
199404.0,0.42399067176843,-0.073171,0.008728272186889055,0.7632243366038203
199405.0,0.4516936907147961,-0.068182,0.005620406763791763,0.8720326071038771
199406.0,0.4455970212695417,-0.068966,0.005649523765126338,1.0106094684376634
199407.0,0.47232934208688565,-0.066667,0.003887581548983892,1.100065521988629
199408.0,0.4888947682934306,-0.0625,0.004158700455462122,0.9410402377388676
199409.0,0.47942761857275484,-0.0625,0.005280071504746701,1.092879079311838
199410.0,0.46277011976392485,-0.065217,0.006473781510648861,0.9918907287024052
199411.0,0.45591522663685174,-0.068966,0.00579571961101672,1.1316632424811934
199412.0,0.4608075386295495,-0.072727,0.005430925690629808,1.1426985964454102
199501.0,0.4541830624140016,-0.065217,0.0036363982245649403,1.1094310594607695
199502.0,0.4839410200629032,-0.06383,0.0048088446801591266,1.1777551939951665
199503.0,0.47551415996825414,-0.064516,0.004077952699258699,1.229087219547059
199504.0,0.47919617497148487,-0.064516,0.00314263553490747,1.198372923349336
199505.0,0.48141957780176936,-0.0625,0.005621319304867206,1.0715300999070356
199506.0,0.4820092499173751,-0.060606,0.005087105718471859,1.0729303498043685
199507.0,0.46625242481234286,-0.0625,0.006576917781149465,0.9451090621713385
199508.0,0.4676435334716604,-0.059524,0.0028354844843288362,0.6229606119260596
199509.0,0.4581085872503277,-0.058824,0.004331583624957505,0.6659637733974189
199510.0,0.43329892490273647,-0.068966,0.0052366365897135985,0.8104501683800891
199511.0,0.47687389702744093,-0.066667,0.004831261296419985,0.8438371313258839
199512.0,0.45096511792950084,-0.069767,0.0062779824346680035,0.9307735021089911
199601.0,0.4472397257843938,-0.066667,0.007360050268479519,0.9501653511061203
199602.0,0.4495936215806285,-0.06093629999999996,0.006541391197597038,0.8457142390881374
199603.0,0.4383426831429669,-0.060976,0.00801706884745054,0.8950305877706257
199604.0,0.46311782123333195,-0.058824,0.006209202057468913,0.9385130361806835
199605.0,0.4451158624674056,-0.058824,0.006324054165715937,0.8488038763037504
199606.0,0.4168322321612728,-0.066667,0.004732017624650187,0.9590038183595178
199607.0,0.3729375807945293,-0.08,0.011025421500909943,1.006662643651305
199608.0,0.43932663996747057,-0.06,0.0065951416932879805,0.9243146295093623
199609.0,0.44673523566489654,-0.06,0.005335203548131973,0.786058055122357
199610.0,0.4488645850258783,-0.064935,0.004452725931088876,0.8713971495263668
199611.0,0.4804846281247768,-0.063158,0.005237524997553711,0.8208677370238819
199612.0,0.4730168145113438,-0.065217,0.007461196795357138,0.9960736195247593
199701.0,0.4591366930715256,-0.06,0.006780416479565517,0.819681368741247
199702.0,0.4392719954656562,-0.06383,0.0076128709606270014,0.8794798540167057
199703.0,0.42643765527084826,-0.06802039999999998,0.008843024083988463,1.07308904067354
199704.0,0.45297455349317756,-0.071429,0.010189521455887907,0.8704032383678479
199705.0,0.47323667135090547,-0.060976,0.008788325077434647,0.6775351398932086
199706.0,0.45909473822461255,-0.060606,0.007744043815671991,0.6895774295943902
199707.0,0.47581517514845384,-0.058824,0.008185070761064707,0.5417439364100489
199708.0,0.47556303514080434,-0.055556,0.008814122234341023,0.7198190511320905
199709.0,0.4781387834375196,-0.052632,0.008818129639177084,0.541724977292785
199710.0,0.41219357768851933,-0.067708,0.018148501702440294,0.55761697515414
199711.0,0.4272112958392753,-0.060976,0.010865622529214256,0.35698169123668766
199712.0,0.46846542316510065,-0.068182,0.009090396005975457,0.3604853960933032
199801.0,0.4366453309809493,-0.0625,0.010503802728059966,0.4079725206323317
199802.0,0.4762484424062275,-0.054348,0.006696571196476125,0.1818132426347736
199803.0,0.47535354900655746,-0.05281384999999999,0.006471782679096583,0.04502268758671124
199804.0,0.44748503625133107,-0.057471,0.008527957981447454,0.12039195783051526
199805.0,0.4438984324212316,-0.058824,0.006268372520040588,0.16200815254972656
199806.0,0.44772764012333915,-0.0625,0.008951740866750699,0.10637621507115069
199807.0,0.4365290374428121,-0.06680359999999999,0.009118659520705083,0.11214586627059697
199808.0,0.38229432537868446,-0.095745,0.02085944541562932,0.24272864734837118
199809.0,0.42678934236583066,-0.085714,0.020206534228407638,0.06129709169266184
199810.0,0.39984442630889383,-0.09870219999999999,0.01633493239544126,0.015306161548825692
199811.0,0.44605263689119684,-0.074074,0.009521104662800425,0.031356014458645554
199812.0,0.44823883861203906,-0.076923,0.01107801664641202,-0.012499934396062895
199901.0,0.423558125772424,-0.071429,0.012163863777599615,-0.06424339464940954
199902.0,0.40070062071828516,-0.07354179999999999,0.012838098734051829,-0.04830594841916447
199903.0,0.4090866534506921,-0.07089559999999999,0.01088735923584938,-0.042095650168946785
199904.0,0.4119355396347375,-0.0762836,0.010902178017433468,-0.1322092875749381
199905.0,0.40084964291433894,-0.064286,0.011465790264957755,-0.12317242248739513
199906.0,0.4124758723887047,-0.060606,0.010149417155231578,-0.2242056476265294
199907.0,0.39839939890203835,-0.0625,0.00858990419592897,-0.26446315698205514
199908.0,0.38940308012108704,-0.066116,0.010686123472224918,-0.25118967380167057
199909.0,0.40008703501327453,-0.065217,0.010607641683957753,-0.3103800534582314
199910.0,0.40340383981597877,-0.070175,0.014045514801801287,-0.30204766060706756
199911.0,0.41483161985009487,-0.067164,0.008039822353521905,-0.28558204334436343
199912.0,0.3788762983203672,-0.07291619999999999,0.007415698023909696,-0.37594619642502203
200001.0,0.33615736151379033,-0.0764671,0.016653474551876556,-0.3653836943923727
200002.0,0.3693216015817494,-0.06912524999999999,0.011572024198471068,-0.3944013859579024
200003.0,0.3326454728270877,-0.0875,0.0163783271389225,-0.4192220426050465
200004.0,0.3269194837286299,-0.120536,0.024222968650913907,-0.3313551391547316
200005.0,0.3377270760866726,-0.086758,0.017384418020431138,-0.2601633078239852
200006.0,0.3814911179075471,-0.071429,0.011901291242015413,-0.2849493876369147
200007.0,0.36818728032292025,-0.077381,0.01148505244872656,-0.2552568232624354
200008.0,0.4102657264988303,-0.068607,0.006809381204728101,-0.2899097194518081
200009.0,0.37183293483298124,-0.078652,0.009808155922496339,-0.25845262857240003
200010.0,0.3640177760491589,-0.09963649999999999,0.017921604592832034,-0.19396023421934872
200011.0,0.3783863662377938,-0.106383,0.014746718743987955,-0.08713988463683398
200012.0,0.3897819778664946,-0.12069,0.018871724778090637,-0.0647524700186961
200101.0,0.41189106365644257,-0.086207,0.017114645621861553,-0.07962451548170912
200102.0,0.3653021603359541,-0.0891855,0.012112473451168558,0.03737622944392904
200103.0,0.39076250470551077,-0.096296,0.017932651317435672,0.10404965198237304
200104.0,0.44366967951015196,-0.0891565,0.02015470192783808,-0.006021806557041098
200105.0,0.422728115203563,-0.068182,0.011086630761253108,-0.0024548873974812313
200106.0,0.4191287755340517,-0.068493,0.008663716064577545,0.03731942647937614
200107.0,0.4284113280240266,-0.071429,0.011249236683099035,0.01680583665740021
200108.0,0.43659487807312836,-0.066667,0.009182551696134028,0.0834565289089344
200109.0,0.36945182211227806,-0.111111,0.02180925243560632,0.21708795823149307
200110.0,0.4356897519612079,-0.076923,0.012061359500487496,0.20519827018589631
200111.0,0.44523656405543166,-0.064675,0.009913308015467078,0.1710405830840318
200112.0,0.4359305483197914,-0.0639843,0.00963253194388682,0.19096263353201626
200201.0,0.42235060823522014,-0.0625,0.009637588890331835,0.17815780700898154
200202.0,0.4123961755494563,-0.07067279999999997,0.011259234857615654,0.23156329214607618
200203.0,0.4641808298144179,-0.054206199999999996,0.009760029602926415,0.15889537811305576
200204.0,0.4461482751250586,-0.06271605,0.009727068824116076,0.1886408472352039
200205.0,0.43346445788075544,-0.0647728,0.012656609622500158,0.24685901014782274
200206.0,0.42414350671662543,-0.076923,0.012653772486891016,0.35654343271493616
200207.0,0.4127530804307663,-0.09243114999999999,0.02475754773342318,0.5403173296989867
200208.0,0.42112534404308094,-0.077922,0.01922714744006032,0.5190650708008455
200209.0,0.41982226790876104,-0.078947,0.01791446171114276,0.7055953663423613
200210.0,0.44721825352110584,-0.0826803,0.02136091730341837,0.553581049573243
200211.0,0.45133342736826787,-0.0648817,0.014490169481410492,0.5229041470394613
200212.0,0.4238996389663223,-0.06919159999999999,0.010659015917678955,0.6142655905883638
200301.0,0.4282719862165601,-0.05958414999999999,0.014429886618041178,0.7191231929848987
200302.0,0.459439246872069,-0.057580549999999994,0.010532318220850675,0.7431801585763687
200303.0,0.4591985536132451,-0.0561208,0.015612265728922124,0.7582668164866682
200304.0,0.5123919846260757,-0.05,0.011204788317415696,0.6449731476188751
200305.0,0.4585026080005336,-0.04878344999999999,0.009675297411449428,0.4987962444692582
200306.0,0.40962676995733666,-0.052632,0.009480391003087825,0.4741143421016767
200307.0,0.44656453152477826,-0.048169399999999994,0.009149408729033208,0.4380594064770802
200308.0,0.4418101635757919,-0.04428064999999999,0.006567402338534657,0.4381660369619189
200309.0,0.3797689163344155,-0.04745479999999999,0.009179564472498784,0.47959633076649477
200310.0,0.425815184108365,-0.041275499999999986,0.00772210096721262,0.4472125750036655
200311.0,0.41688232777530243,-0.04391249999999999,0.007017451707969512,0.45737985142933435
200312.0,0.3956715473280817,-0.043205,0.006450369615907152,0.4091214188334329
200401.0,0.39699473810074526,-0.041984650000000005,0.006369266303900317,0.40408708125409953
200402.0,0.397509176271705,-0.044591099999999995,0.006182305339902703,0.3633669616059745
200403.0,0.38845556671939035,-0.0449664,0.009465009141225287,0.3959112226828623
200404.0,0.40033922927559096,-0.048781,0.007958979155047221,0.48754732154978986
200405.0,0.41281323839539674,-0.04615565,0.007818147095060311,0.5240513973087793
200406.0,0.401341289436148,-0.040253599999999994,0.006327137632377505,0.4698121020159991
200407.0,0.39700525934633973,-0.050633,0.006413971205037299,0.4788359322675322
200408.0,0.4097056969764725,-0.047619,0.008221603460064553,0.4919473435606663
200409.0,0.4290625034462871,-0.0375,0.005799836910679143,0.5215741399977054
200410.0,0.43043672508788905,-0.04099,0.007287306870756262,0.5336892550889323
200411.0,0.46332310862073084,-0.0371924,0.006063356076032637,0.3909214016214557
200412.0,0.42982846028493965,-0.0359904,0.005577353991406189,0.33774587057904837
200501.0,0.3878633225501055,-0.043988,0.006678150335235049,0.28872447799624945
200502.0,0.4156871374907507,-0.0390451,0.006536854204794294,0.23284403693669686
200503.0,0.4211786014569649,-0.041381999999999995,0.00581834722705215,0.2409956440069836
200504.0,0.4034887292027001,-0.04803954999999999,0.008962400927260082,0.3382657053536413
200505.0,0.4537536704215132,-0.0398066,0.00652781363894236,0.32019058167441017
200506.0,0.4226346128853977,-0.036781,0.0047940753208328074,0.20277333938047915
200507.0,0.4442599225057005,-0.03419995,0.00575141699062066,0.1373293518703269
200508.0,0.42747482220827093,-0.037879,0.0055750327782230005,0.15627069179380437
200509.0,0.4070455831145758,-0.037383,0.005380547551353948,0.03181999350784004
200510.0,0.3927953449587278,-0.044964899999999995,0.009746745422618431,-0.1409751376748869
200511.0,0.45212618433786184,-0.0383948,0.005387138046619312,-0.24420087277041191
200512.0,0.4237162826115298,-0.0351919,0.004739527819559767,-0.23006115091311352
200601.0,0.4175925690560058,-0.0332096,0.006946472338532704,-0.31707820539935705
200602.0,0.41450865803060916,-0.037037,0.005688049318758724,-0.3844810606318517
200603.0,0.42427039681520484,-0.0335375,0.005123061970786782,-0.3435610240254394
200604.0,0.4216995319622182,-0.0362407,0.005553296053032972,-0.2810386136414772
200605.0,0.3837317146420559,-0.044776,0.008260373280141323,-0.20770880826872407
200606.0,0.36219606272123034,-0.04414559999999999,0.010807329265995199,-0.20979255655736595
200607.0,0.37329786232428724,-0.04567485,0.009337796739595481,-0.1435223240268455
200608.0,0.4312679909789999,-0.037931,0.004941653186676631,-0.13811377939636293
200609.0,0.39313567158031587,-0.03697985,0.005350558022300104,-0.11624756724395136
200610.0,0.4481130152689956,-0.03376914999999999,0.005018285011290756,-0.17183139980630524
200611.0,0.4224848429072778,-0.0361928,0.005651440996182596,-0.14485235167625987
200612.0,0.4342828753349455,-0.03177385,0.00430312790304913,-0.12993886946037891
200701.0,0.4014443419627581,-0.034091,0.005105877960742892,-0.17822472001371992
200702.0,0.41064372723275944,-0.0368046,0.008704012181323712,-0.13758576820252044
200703.0,0.41404165294530365,-0.036042149999999995,0.008720465912282023,-0.09439158205387688
200704.0,0.4378056854909594,-0.0321086,0.005419656834154724,-0.11163137093675934
200705.0,0.4399998142119989,-0.034219,0.005974410492029547,-0.21271673218780385
200706.0,0.39007008209053506,-0.033557,0.008255206362971074,-0.24152709685654283
200707.0,0.37085169658628914,-0.041969599999999996,0.010381785599697926,-0.16148639245793106
200708.0,0.3747529607458876,-0.055521949999999994,0.014536906156699768,-0.20664508902749223
200709.0,0.38195772533915745,-0.03920175,0.009778122747935014,-0.16788829506722958
200710.0,0.41183956707190306,-0.043324749999999995,0.008836429612934618,-0.15759061768244298
200711.0,0.38571413927949816,-0.061225,0.01604733062210778,-0.10931042019737813
200712.0,0.392879244964994,-0.054,0.010966844033266816,-0.04523877828846523
200801.0,0.3541386873550732,-0.0644222,0.014503461636056801,0.037643172460315455
200802.0,0.38440246924439064,-0.0550004,0.012601803323334325,0.10113935771103666
200803.0,0.41583817440922805,-0.063994,0.017676652423465253,0.11648099408610046
200804.0,0.43550845196947036,-0.051454,0.01095932203029167,0.09248066586721548
200805.0,0.4468772652389242,-0.048913,0.00803643839023233,0.050985104081645805
200806.0,0.37683208406040947,-0.061114199999999994,0.011715394194940994,0.11939189894139379
200807.0,0.40992163657697783,-0.0690496,0.01363425672874963,0.10902496345508839
200808.0,0.43816607519702294,-0.057692,0.011656106104690775,0.03418915021018787
200809.0,0.3778396499545613,-0.09435415,0.0323163705300904,0.04925999943205994
200810.0,0.3134471814525553,-0.133095,0.049157010319640246,0.43419495789449614
200811.0,0.34485480542674096,-0.136364,0.04401054314772648,0.5570593839093729
200812.0,0.3687100919998257,-0.117647,0.030500116129436143,0.5287888441142015
200901.0,0.34565276572053655,-0.1,0.025160837914306435,0.7468984278307302
200902.0,0.3769957645093418,-0.101322,0.02222930311666633,1.0214633163937772
200903.0,0.3759704423952837,-0.106605,0.030721045405685363,0.9047041883530715
200904.0,0.38260603536908716,-0.0794127,0.020086530812841678,0.7050067569352014
200905.0,0.37519924042388003,-0.0770699,0.018928199877431558,0.491939393352123
200906.0,0.38418387224890976,-0.0700333,0.013482570315714352,0.5535949881940467
